SECVENTA,IMPORTANTA,MODUL,PARAGRAF
farm,0,4,131
ensure,0,4,5
food,0,4,5
security,0,4,5
commission,0,4,134
will,0,4,134
step,0,4,134
coordination,0,4,134
common,0,4,134
european,0,4,134
response,0,4,134
crisis,0,4,134
affect,0,4,134
food,0,4,134
system,0,4,134
order,0,4,134
ensure,0,4,134
food,0,4,134
security,0,4,134
safety,0,4,134
reinforce,0,4,134
public,0,4,134
health,0,4,134
mitigate,0,4,134
their,0,4,134
socioeconomic,0,4,134
impact,0,4,134
eu,0,4,134
draw,0,4,135
lesson,0,4,135
learn,0,4,135
commission,0,4,135
will,0,4,135
resilience,0,4,135
food,0,4,135
system,0,4,135
develop,0,4,135
contingency,0,4,135
plan,0,4,135
ensure,0,4,135
food,0,4,135
supply,0,4,135
food,0,4,135
security,0,4,135
place,0,4,135
time,0,4,135
crisi,0,4,135
commission,0,4,136
will,0,4,136
develop,0,4,136
eu,0,4,136
code,0,4,136
conduct,0,4,136
responsible,0,4,136
busines,0,4,136
market,0,4,136
practice,0,4,136
accompany,0,4,136
with,0,4,136
monitor,0,4,136
framework,0,4,136
deployment,0,4,137
circular,0,4,137
sustainable,0,4,137
eu,0,4,137
bioeconomy,0,4,137
will,0,4,16
provide,0,4,137
busines,0,4,137
opportunity,0,4,137
instance,0,4,137
link,0,4,137
make,0,4,137
food,0,4,137
waste,0,4,137
food,0,4,138
package,0,4,138
play,0,4,138
role,0,4,138
sustainability,0,4,138
food,0,4,138
system,0,4,138
commission,0,4,138
will,0,4,138
revise,0,4,138
food,0,4,138
contact,0,4,138
material,0,4,138
legislation,0,4,138
improve,0,4,138
food,0,4,138
safety,0,4,138
public,0,4,138
health,0,4,138
particular,0,4,138
reduce,0,4,138
hazardou,0,4,138
chemical,0,4,138
support,0,4,138
innovative,0,4,138
sustainable,0,4,138
package,0,4,138
solution,0,4,138
environmentallyfriendly,0,4,138
reusable,0,4,138
recyclable,0,4,138
material,0,4,138
contribute,0,4,138
food,0,4,138
waste,0,4,138
reduction,0,4,138
promote,0,4,139
sustainable,0,4,139
food,0,4,139
consumption,0,4,139
facilitate,0,4,139
shift,0,4,139
healthy,0,4,139
sustainable,0,4,139
diet,0,4,139
improve,0,4,139
availability,0,4,139
price,0,4,139
sustainable,0,4,139
food,0,4,139
promote,0,4,139
healthy,0,4,139
sustainable,0,4,139
diet,0,4,139
institutional,0,4,139
cater,0,4,139
commission,0,4,139
will,0,4,139
determine,0,4,139
best,0,4,139
minimum,0,4,139
mandatory,0,4,139
criterium,0,4,139
sustainable,0,4,139
food,0,4,139
procurement,0,4,139
reduce,0,4,140
food,0,4,140
waste,0,4,140
combat,0,4,141
food,0,4,141
fraud,0,4,141
along,0,4,141
food,0,4,141
supply,0,4,141
chain,0,4,141
through,0,4,143
external,0,4,143
policy,0,4,143
include,0,4,143
international,0,4,143
cooperation,0,4,143
trade,0,4,143
policy,0,4,143
eu,0,4,143
will,0,4,143
pursue,0,4,143
development,0,4,143
green,0,4,143
alliance,0,4,143
sustainable,0,4,143
food,0,4,143
system,0,4,143
with,0,4,143
partner,0,4,143
bilateral,0,4,143
regional,0,4,143
multilateral,0,4,143
forum,0,4,143
eu,0,4,143
will,0,4,143
promote,0,4,143
global,0,4,143
transition,0,4,143
sustainable,0,4,143
food,0,4,143
system,0,4,143
international,0,4,143
standard,0,4,143
body,0,4,143
relevant,0,4,143
multilateral,0,4,143
forum,0,4,143
international,0,4,143
event,0,4,143
commission,0,4,144
will,0,4,144
ensure,0,4,144
strategy,0,4,144
implement,0,4,144
close,0,4,144
coherence,0,4,144
with,0,4,144
other,0,4,144
element,0,4,144
green,0,4,144
deal,0,4,144
particularly,0,4,144
biodiversity,0,4,144
strategy,0,4,144
2030,0,4,144
ceap,0,4,144
zero,0,4,144
pollution,0,4,144
ambition,0,4,144
sustainable,0,4,146
agriculture,0,4,146
procedure,0,4,146
sustainable,0,4,147
agriculture,0,4,147
consist,0,4,147
there,0,4,148
single,0,4,148
model,0,4,148
define,0,4,148
itself,0,4,148
sustainable,0,4,148
nature,0,4,148
there,0,4,148
several,0,4,148
base,0,4,148
different,0,4,148
even,0,4,148
integrate,0,4,148
technique,0,4,148
knowledge,0,4,148
benefit,0,4,150
green,0,4,150
sustainable,0,4,150
agriculture,0,4,150
procedure,0,4,150
sherya,0,4,150
sustainable,0,4,150
agriculture,0,4,150
path,0,4,150
toward,0,4,150
good,0,4,150
future,0,4,150
food,0,4,150
scientific,0,4,150
report,0,4,150
2020,0,4,150
2227,0,4,150
permaculture,0,4,152
term,0,4,153
refer,0,4,153
only,0,4,153
agricultural,0,4,153
practice,0,4,153
orient,0,4,153
toward,0,4,153
natural,0,4,153
maintenance,0,4,153
soil,0,4,153
fertility,0,4,153
also,0,4,153
design,0,4,153
system,0,4,153
intertwine,0,4,153
issue,0,4,153
from,0,4,153
architecture,0,4,153
economic,0,4,153
ecology,0,4,153
anthropology,0,4,153
legal,0,4,153
system,0,4,153
here,0,4,154
emphasi,0,4,154
give,0,4,154
perennial,0,4,154
crop,0,4,154
like,0,4,154
fruit,0,4,154
tree,0,4,154
tree,0,4,154
shrub,0,4,154
function,0,4,154
together,0,4,154
design,0,4,154
system,0,4,154
mimic,0,4,154
plant,0,4,154
natural,0,4,154
ecosystem,0,4,154
would,0,4,154
function,0,4,154
permaculture,0,4,154
design,0,4,154
technique,0,4,154
include,0,4,154
herb,0,4,154
spiral,0,4,154
keyhole,0,4,154
mandala,0,4,154
garden,0,4,154
hugelkultur,0,4,154
garden,0,4,154
hugelkultur,0,4,154
proces,0,4,154
make,0,4,154
raise,0,4,154
garden,0,4,154
fill,0,4,154
with,0,4,154
rotten,0,4,154
wood,0,4,154
result,0,4,154
lowmaintenance,0,4,154
garden,0,4,154
doesnt,0,4,154
require,0,4,154
irrigation,0,4,154
fertilization,0,4,154
sheet,0,4,154
mulch,0,4,154
grow,0,4,154
grain,0,4,154
without,0,4,154
tillage,0,4,154
each,0,4,154
plant,0,4,154
serve,0,4,154
multiple,0,4,154
purpose,0,4,154
create,0,4,154
swale,0,4,154
contmy,0,4,154
hold,0,4,154
water,0,4,154
landscape,0,4,154
biodynamic,0,4,155
farm,0,4,155
approach,0,4,156
farm,0,4,156
system,0,4,156
farm,0,4,156
treat,0,4,156
live,0,4,156
system,0,4,156
significant,0,4,156
emphasi,0,4,156
give,0,4,156
overall,0,4,156
development,0,4,156
farm,0,4,156
interrelationship,0,4,156
between,0,4,156
component,0,4,156
farm,0,4,156
soil,0,4,156
plant,0,4,156
animal,0,4,156
microbe,0,4,156
also,0,4,156
consider,0,4,156
biodynamic,0,4,156
system,0,4,156
combination,0,4,156
biological,0,4,156
practice,0,4,156
involf,0,4,156
ageold,0,4,156
organic,0,4,156
farm,0,4,156
report,0,4,156
some,0,4,156
biodynamic,0,4,156
preparation,0,4,156
with,0,4,156
main,0,4,156
ingredient,0,4,156
like,0,4,156
manure,0,4,156
silica,0,4,156
extract,0,4,156
different,0,4,156
plant,0,4,156
part,0,4,156
like,0,4,156
yarrow,0,4,156
flower,0,4,156
chamomile,0,4,156
flower,0,4,156
bark,0,4,156
sting,0,4,156
nettle,0,4,156
shoot,0,4,156
either,0,4,156
apply,0,4,156
through,0,4,156
field,0,4,156
spray,0,4,156
compost,0,4,156
urban,0,4,157
agriculture,0,4,157
cover,0,4,158
wide,0,4,158
range,0,4,158
activity,0,4,158
from,0,4,158
cultivation,0,4,158
different,0,4,158
type,0,4,158
crop,0,4,158
like,0,4,158
grain,0,4,158
vegetable,0,4,158
mushroom,0,4,158
fruit,0,4,158
rear,0,4,158
animal,0,4,158
such,0,4,158
poultry,0,4,158
fish,0,4,158
cultivation,0,4,158
nonfood,0,4,158
product,0,4,158
like,0,4,158
aromatic,0,4,158
medicinal,0,4,158
herb,0,4,158
ornamental,0,4,158
plant,0,4,158
illuminate,0,4,158
different,0,4,158
paradigm,0,4,158
from,0,4,158
transformation,0,4,158
city,0,4,158
from,0,4,158
only,0,4,158
consumer,0,4,158
food,0,4,158
generator,0,4,158
agricultural,0,4,158
product,0,4,158
contribute,0,4,158
sustainability,0,4,158
improve,0,4,158
health,0,4,158
poverty,0,4,158
alleviation,0,4,158
only,0,4,158
vacant,0,4,158
urban,0,4,158
area,0,4,158
agriculture,0,4,158
production,0,4,158
also,0,4,158
help,0,4,158
transform,0,4,158
wastewater,0,4,158
organic,0,4,158
solid,0,4,158
waste,0,4,158
into,0,4,158
resource,0,4,158
grow,0,4,158
agriculture,0,4,158
product,0,4,158
former,0,4,158
irrigation,0,4,158
latter,0,4,158
fertilizer,0,4,158
another,0,4,158
idea,0,4,158
segregate,0,4,158
waste,0,4,158
well,0,4,158
recycle,0,4,158
kitchen,0,4,158
waste,0,4,158
prepare,0,4,158
homemade,0,4,158
compost,0,4,158
will,0,4,158
only,0,4,158
help,0,4,158
back,0,4,158
city,0,4,158
waste,0,4,158
dump,0,4,158
also,0,4,158
provide,0,4,158
each,0,4,158
every,0,4,158
household,0,4,158
good,0,4,158
garden,0,4,158
ponic,0,4,159
these,0,4,160
innovative,0,4,160
farm,0,4,160
technique,0,4,160
involve,0,4,160
grow,0,4,160
plant,0,4,160
without,0,4,160
soil,0,4,160
nourish,0,4,160
plant,0,4,160
through,0,4,160
specialize,0,4,160
nutrient,0,4,160
water,0,4,160
ponic,0,4,159
scale,0,4,160
system,0,4,160
commercialscale,0,4,160
system,0,4,160
forestry,0,4,161
food,0,4,161
forest,0,4,161
forestry,0,4,162
integrate,0,4,162
approach,0,4,162
interactive,0,4,162
benefit,0,4,162
from,0,4,162
combine,0,4,162
tree,0,4,162
shrub,0,4,162
with,0,4,162
crop,0,4,162
combine,0,4,162
agricultural,0,4,162
forestry,0,4,162
technology,0,4,162
create,0,4,162
more,0,4,162
diverse,0,4,162
productive,0,4,162
profitable,0,4,162
healthy,0,4,162
sustainable,0,4,162
landuse,0,4,162
system,0,4,162
beside,0,4,162
become,0,4,162
additional,0,4,162
source,0,4,162
income,0,4,162
farmer,0,4,162
tree,0,4,162
create,0,4,162
favorable,0,4,162
microclimate,0,4,162
maintain,0,4,162
favorable,0,4,162
different,0,4,164
model,0,4,164
forestry,0,4,42
sherya,0,4,150
sustainable,0,4,150
agriculture,0,4,150
path,0,4,150
toward,0,4,150
good,0,4,150
future,0,4,150
food,0,4,150
scientific,0,4,150
report,0,4,150
2020,0,4,150
2227,0,4,150
polyculture,0,4,166
crop,0,4,166
rotation,0,4,166
order,0,4,167
tackle,0,4,167
pest,0,4,167
weed,0,4,167
problem,0,4,167
some,0,4,167
pest,0,4,167
prefer,0,4,167
specific,0,4,167
host,0,4,167
maintain,0,4,167
enhance,0,4,167
soil,0,4,167
quality,0,4,167
cope,0,4,167
with,0,4,167
weather,0,4,167
fluctuation,0,4,167
ensure,0,4,167
additional,0,4,167
income,0,4,167
farmer,0,4,167
healthy,0,4,167
diet,0,4,167
community,0,4,167
polyculture,0,4,167
crop,0,4,167
rotation,0,4,167
over,0,4,167
monoculture,0,4,167
very,0,4,167
scientific,0,4,167
innovative,0,4,167
approach,0,4,167
here,0,4,167
emphasi,0,4,167
give,0,4,167
fact,0,4,167
crop,0,4,167
grow,0,4,167
together,0,4,167
should,0,4,167
complementary,0,4,167
each,0,4,167
other,0,4,167
grow,0,4,168
heirloom,0,4,168
variety,0,4,168
order,0,4,169
meet,0,4,169
market,0,4,169
demand,0,4,169
viability,0,4,169
produce,0,4,169
travel,0,4,169
long,0,4,169
distance,0,4,169
store,0,4,169
long,0,4,169
period,0,4,169
time,0,4,169
only,0,4,169
variety,0,4,169
grow,0,4,169
commercially,0,4,169
reduce,0,4,169
genetic,0,4,169
variability,0,4,169
food,0,4,169
crop,0,4,169
lead,0,4,169
their,0,4,169
inability,0,4,169
adapt,0,4,169
change,0,4,169
climate,0,4,169
disease,0,4,169
pest,0,4,169
incidence,0,4,169
save,0,4,169
gene,0,4,169
pool,0,4,169
indigenou,0,4,169
variety,0,4,169
preserve,0,4,169
biodiversity,0,4,169
seed,0,4,169
establish,0,4,169
future,0,4,169
climateresistant,0,4,169
variety,0,4,169
grow,0,4,169
heirloom,0,4,169
variety,0,4,169
save,0,4,169
their,0,4,169
seed,0,4,169
very,0,4,169
important,0,4,169
natural,0,4,170
animal,0,4,170
rise,0,4,170
protect,0,4,171
crop,0,4,171
from,0,4,171
animal,0,4,171
consumption,0,4,171
industrial,0,4,171
agriculture,0,4,171
keep,0,4,171
livestock,0,4,171
graze,0,4,171
away,0,4,171
from,0,4,171
farm,0,4,171
simultaneously,0,4,171
crop,0,4,171
away,0,4,171
from,0,4,171
manure,0,4,171
there,0,4,171
exist,0,4,171
mutually,0,4,171
beneficial,0,4,171
relationship,0,4,171
between,0,4,171
graze,0,4,171
animal,0,4,171
grassland,0,4,171
through,0,4,171
manage,0,4,171
graze,0,4,171
hand,0,4,171
wide,0,4,171
variety,0,4,171
nutrient,0,4,171
will,0,4,171
provide,0,4,171
animal,0,4,171
other,0,4,171
hand,0,4,171
excessive,0,4,171
foot,0,4,171
fall,0,4,171
will,0,4,171
help,0,4,171
compact,0,4,171
soil,0,4,171
prevent,0,4,171
soil,0,4,171
erosion,0,4,171
manure,0,4,171
leave,0,4,171
behind,0,4,171
will,0,4,171
enrich,0,4,171
soil,0,4,171
mulch,0,4,172
groundcover,0,4,172
manual,0,4,172
weed,0,4,172
control,0,4,172
order,0,4,173
provide,0,4,173
protective,0,4,173
layer,0,4,173
soil,0,4,173
restrict,0,4,173
proliferation,0,4,173
weed,0,4,173
conserve,0,4,173
soil,0,4,173
moisture,0,4,173
improve,0,4,173
soil,0,4,173
health,0,4,173
fertility,0,4,173
shield,0,4,173
soil,0,4,173
from,0,4,173
direct,0,4,173
sunlight,0,4,173
mulch,0,4,173
groundcover,0,4,173
good,0,4,173
option,0,4,173
mulch,0,4,173
both,0,4,173
organic,0,4,173
inorganic,0,4,173
origin,0,4,173
former,0,4,173
consist,0,4,173
straw,0,4,173
husk,0,4,173
dust,0,4,173
grass,0,4,173
cover,0,4,173
crop,0,4,173
manure,0,4,173
compost,0,4,173
late,0,4,173
mostly,0,4,173
indicate,0,4,173
polyethylene,0,4,173
mulch,0,4,173
most,0,4,173
popular,0,4,173
black,0,4,173
plastic,0,4,173
mulch,0,4,173
natural,0,4,174
pest,0,4,174
management,0,4,174
method,0,4,175
control,0,4,175
pest,0,4,175
insect,0,4,175
bird,0,4,175
animal,0,4,175
plant,0,4,175
mechanical,0,4,175
practice,0,4,175
instead,0,4,175
chemical,0,4,175
farm,0,4,175
manage,0,4,175
such,0,4,175
harbor,0,4,175
natural,0,4,175
predator,0,4,175
agricultural,0,4,175
pest,0,4,175
preypredator,0,4,175
relationship,0,4,175
population,0,4,175
harmful,0,4,175
pest,0,4,175
keep,0,4,175
under,0,4,175
control,0,4,175
organic,0,4,54
pesticide,0,4,11
derive,0,4,176
from,0,4,176
naturally,0,4,176
occur,0,4,176
source,0,4,176
these,0,4,176
include,0,4,176
live,0,4,176
organism,0,4,176
such,0,4,176
bacterium,0,4,176
bacillu,0,4,176
thuringiensi,0,4,176
control,0,4,176
caterpillar,0,4,176
pest,0,4,176
plant,0,4,176
derivative,0,4,176
such,0,4,176
pyrethrin,0,4,176
from,0,4,176
flower,0,4,176
head,0,4,176
chrysanthemum,0,4,176
cinerariifolium,0,4,176
neem,0,4,176
from,0,4,176
seed,0,4,176
azadirachtum,0,4,176
indica,0,4,176
mineralbased,0,4,176
inorganic,0,4,176
pesticide,0,4,176
such,0,4,176
sulfur,0,4,176
copper,0,4,176
also,0,4,176
allow,0,4,176
addition,0,4,177
pesticide,0,4,177
organic,0,4,177
pest,0,4,177
control,0,4,177
integrate,0,4,83
biological,0,4,177
cultural,0,4,177
genetic,0,4,177
control,0,4,177
minimize,0,4,177
pest,0,4,177
damage,0,4,177
biological,0,4,177
control,0,4,177
utilize,0,4,177
natural,0,4,177
enemy,0,4,177
pest,0,4,177
such,0,4,177
predatory,0,4,177
insect,0,4,175
ladybug,0,4,177
parasitoid,0,4,177
certain,0,4,177
wasp,0,4,177
attack,0,4,177
insect,0,4,177
pest,0,4,177
pest,0,4,177
cycle,0,4,177
disrupt,0,4,177
with,0,4,177
cultural,0,4,177
control,0,4,177
crop,0,4,48
rotation,0,4,48
most,0,4,177
widely,0,4,177
finally,0,4,177
traditional,0,4,177
plant,0,4,177
breed,0,4,177
produce,0,4,177
numerou,0,4,177
crop,0,4,177
variety,0,4,177
resistant,0,4,177
specific,0,4,177
pest,0,4,177
such,0,4,177
variety,0,4,177
plant,0,4,177
genetically,0,4,177
diverse,0,4,162
crop,0,4,177
provide,0,4,177
genetic,0,4,177
control,0,4,177
against,0,4,177
pest,0,4,177
many,0,4,177
plant,0,4,177
disease,0,4,177
these,0,4,178
technique,0,4,178
define,0,4,178
component,0,4,178
organic,0,4,54
farm,0,4,54
organic,0,4,54
farm,0,4,54
organic,0,4,182
farm,0,4,182
procedure,0,4,182
production,0,4,183
model,0,4,183
only,0,4,183
allow,0,4,183
natural,0,4,183
substance,0,4,183
accord,0,4,183
european,0,4,183
regulation,0,4,183
209291,0,4,183
avoid,0,4,183
massive,0,4,183
exploitation,0,4,183
natural,0,4,183
resource,0,4,183
beside,0,4,183
already,0,4,183
mention,0,4,183
procedure,0,4,183
biological,0,4,123
fertilizer,0,4,11
apply,0,4,183
naturalderived,0,4,183
biocide,0,4,183
certify,0,4,183
organic,0,4,183
farm,0,4,183
herbicide,0,4,183
fungicide,0,4,183
insecticide,0,4,183
pesticide,0,4,183
only,0,4,183
traditional,0,4,183
technique,0,4,183
crop,0,4,48
rotation,0,4,48
compare,0,4,184
with,0,4,184
conventional,0,4,184
agriculture,0,4,184
organic,0,4,184
farm,0,4,184
pesticide,0,4,184
reduce,0,4,184
soil,0,4,184
erosion,0,4,171
decrease,0,4,83
nitrate,0,4,184
leach,0,4,184
into,0,4,184
groundwater,0,4,184
surface,0,4,184
water,0,4,184
recycle,0,4,184
animal,0,4,184
waste,0,4,184
back,0,4,184
into,0,4,184
farm,0,4,184
these,0,4,184
benefit,0,4,184
counterbalance,0,4,184
food,0,4,5
cost,0,4,184
consumer,0,4,184
generally,0,4,184
yield,0,4,184
indeed,0,4,184
yield,0,4,184
organic,0,4,184
crop,0,4,184
have,0,4,184
find,0,4,184
about,0,4,184
percent,0,4,184
overall,0,4,184
than,0,4,184
conventionally,0,4,184
grow,0,4,184
crop,0,4,184
vary,0,4,184
considerably,0,4,184
depend,0,4,184
upon,0,4,184
type,0,4,184
crop,0,4,184
challenge,0,4,184
future,0,4,184
organic,0,4,184
agriculture,0,4,184
will,0,4,184
maintain,0,4,184
environmental,0,4,184
benefit,0,4,184
increase,0,4,184
yield,0,4,184
reduce,0,4,184
price,0,4,184
meet,0,4,184
challenge,0,4,184
climate,0,4,5
change,0,4,5
increase,0,4,184
world,0,4,184
population,0,4,184
european,0,4,185
union,0,4,185
unite,0,4,185
state,0,4,185
example,0,4,185
prohibit,0,4,185
synthetic,0,4,183
pesticide,0,4,185
fertilizer,0,4,185
ionize,0,4,185
radiation,0,4,185
sewage,0,4,121
sludge,0,4,185
genetically,0,4,185
engineer,0,4,185
plant,0,4,185
product,0,4,185
eu,0,4,185
organic,0,4,185
certification,0,4,185
inspection,0,4,185
carry,0,4,185
approve,0,4,185
organic,0,4,185
control,0,4,185
body,0,4,185
accord,0,4,185
eu,0,4,185
standard,0,4,185
sustainable,0,4,187
agriculture,0,4,187
procedure,0,4,187
eu,0,4,189
organic,0,4,189
farm,0,4,189
action,0,4,189
plan,0,4,189
commission,0,4,190
comprehensive,0,4,190
organic,0,4,190
action,0,4,190
plan,0,4,190
european,0,4,190
union,0,4,190
through,0,4,190
commission,0,4,190
will,0,4,190
achieve,0,4,190
european,0,4,190
green,0,4,190
deal,0,4,190
target,0,4,190
agricultural,0,4,190
land,0,4,190
under,0,4,190
organic,0,4,190
farm,0,4,190
2030,0,4,190
organic,0,4,192
farm,0,4,192
area,0,4,192
total,0,4,192
eu,0,4,192
agriculture,0,4,192
surface,0,4,192
2019,0,4,192
action,0,4,193
plan,0,4,193
break,0,4,193
into,0,4,193
three,0,4,193
interlink,0,4,193
reflect,0,4,193
structure,0,4,193
food,0,4,193
supply,0,4,193
chain,0,4,193
green,0,4,193
deal,0,4,193
sustainability,0,4,193
objective,0,4,193
stimulate,0,4,194
demand,0,4,194
ensure,0,4,194
consumer,0,4,194
trust,0,4,194
stimulate,0,4,195
conversion,0,4,195
reinforce,0,4,195
entire,0,4,195
value,0,4,195
chain,0,4,195
organic,0,4,196
lead,0,4,196
example,0,4,196
improve,0,4,196
contribution,0,4,196
organic,0,4,196
farm,0,4,196
environmental,0,4,196
sustainability,0,4,196
focu,0,4,198
research,0,4,198
innovation,0,4,198
organic,0,4,198
farm,0,4,198
knowledgeintensive,0,4,198
however,0,4,198
there,0,4,198
still,0,4,198
clear,0,4,198
need,0,4,198
enhance,0,4,198
knowledge,0,4,198
organic,0,4,198
farm,0,4,198
become,0,4,198
even,0,4,198
more,0,4,198
sustainable,0,4,198
also,0,4,198
more,0,4,198
productive,0,4,198
support,0,4,198
ambition,0,4,198
action,0,4,198
plan,0,4,198
commission,0,4,198
intend,0,4,198
dedicate,0,4,198
least,0,4,198
budget,0,4,198
research,0,4,198
innovation,0,4,198
action,0,4,198
field,0,4,198
agriculture,0,4,198
forestry,0,4,198
rural,0,4,198
area,0,4,198
topic,0,4,198
specific,0,4,198
relevant,0,4,198
organic,0,4,198
sector,0,4,198
include,0,4,198
issue,0,4,198
such,0,4,198
increase,0,4,198
crop,0,4,198
yield,0,4,198
genetic,0,4,198
biodiversity,0,4,198
alternative,0,4,198
contentiou,0,4,198
product,0,4,198
stimulate,0,4,194
demand,0,4,194
ensure,0,4,194
consumer,0,4,194
trust,0,4,194
promote,0,4,201
organic,0,4,201
farm,0,4,201
eu,0,4,201
logo,0,4,201
promote,0,4,202
organic,0,4,202
canteen,0,4,202
increase,0,4,202
green,0,4,202
public,0,4,202
procurement,0,4,202
reinforce,0,4,203
organic,0,4,203
school,0,4,203
scheme,0,4,203
prevent,0,4,204
food,0,4,204
fraud,0,4,204
strengthen,0,4,204
consumer,0,4,204
trust,0,4,204
improve,0,4,205
traceability,0,4,205
facilitate,0,4,206
contribution,0,4,206
private,0,4,206
sector,0,4,206
stimulate,0,4,195
conversion,0,4,195
reinforce,0,4,195
entire,0,4,195
value,0,4,195
chain,0,4,195
continue,0,4,208
progress,0,4,208
production,0,4,208
process,0,4,208
action,0,4,208
plan,0,4,208
will,0,4,208
encourage,0,4,209
conversion,0,4,209
investment,0,4,209
exchange,0,4,209
best,0,4,209
practice,0,4,209
develop,0,4,210
sector,0,4,210
analysi,0,4,210
increase,0,4,210
market,0,4,210
transparency,0,4,210
ation,0,4,211
food,0,4,211
chain,0,4,211
reinforce,0,4,212
local,0,4,212
smallvalue,0,4,212
process,0,4,212
foster,0,4,212
short,0,4,212
trade,0,4,212
circuit,0,4,212
improve,0,4,213
animal,0,4,213
nutrition,0,4,213
accordance,0,4,213
with,0,4,213
organic,0,4,213
rule,0,4,213
reinforce,0,4,214
organic,0,4,214
aquaculture,0,4,214
organic,0,4,215
lead,0,4,215
example,0,4,215
improve,0,4,215
contribution,0,4,215
organic,0,4,215
farm,0,4,215
sustainability,0,4,215
reduce,0,4,217
climate,0,4,217
environmental,0,4,217
footprint,0,4,217
enhance,0,4,218
genetic,0,4,218
biodiversity,0,4,218
increase,0,4,218
yield,0,4,218
develop,0,4,219
alternative,0,4,219
contentiou,0,4,219
input,0,4,219
other,0,4,219
plant,0,4,219
protection,0,4,219
product,0,4,219
enhance,0,4,220
animal,0,4,220
welfare,0,4,220
make,0,4,221
more,0,4,221
efficient,0,4,221
resource,0,4,221
ough,0,4,222
pyrolytic,0,4,222
degradation,0,4,222
biomas,0,4,222
sustainable,0,4,2
agriculture,0,4,2
employ,0,4,223
efficient,0,4,223
management,0,4,223
environmental,0,4,223
bioresource,0,4,223
satisfy,0,4,223
anthropogenic,0,4,223
need,0,4,223
maintain,0,4,223
conserve,0,4,223
natural,0,4,223
resource,0,4,223
same,0,4,223
time,0,4,223
however,0,4,223
sustainable,0,4,2
agriculture,0,4,2
also,0,4,223
focuse,0,4,223
lower,0,4,223
pest,0,4,223
incidence,0,4,223
without,0,4,223
disturb,0,4,223
nature,0,4,223
balance,0,4,223
pyrolysi,0,4,223
proces,0,4,223
method,0,4,223
choose,0,4,223
order,0,4,223
strive,0,4,223
biopesticide,0,4,223
formation,0,4,223
pyrolysi,0,4,223
ecosustainable,0,4,223
technique,0,4,223
energy,0,4,223
conversion,0,4,223
biomas,0,4,223
produce,0,4,223
biooil,0,4,223
biochar,0,4,223
synga,0,4,223
slow,0,4,223
pyrolysi,0,4,223
often,0,4,223
select,0,4,223
down,0,4,223
heat,0,4,223
rate,0,4,223
long,0,4,223
retention,0,4,223
time,0,4,223
enhance,0,4,223
vapor,0,4,223
formation,0,4,223
from,0,4,223
complete,0,4,223
secondary,0,4,223
reaction,0,4,223
form,0,4,223
wood,0,4,223
vinegar,0,4,223
